-1.8222e+00,-8.5926e-01
 1.3484e+01, 8.2459e+00
-1.1527e+01,-2.5068e+00
 7.9867e+00, 7.0991e+00
-5.6092e-01,-1.2395e+01
 1.1293e+00, 1.0805e+01
 1.3378e+01,-2.7437e+00
 1.5900e+01, 3.4137e+00
 8.6477e+00,-1.2614e+01
-3.0837e+00, 7.7132e+00
-3.7093e+00,-7.7098e+00
-9.0775e+00,-2.8213e-01
-1.4715e+01, 1.9270e+00
 7.0490e+00,-3.1982e+00
 7.2304e+00, 1.0435e+00
 3.8949e+00, 1.1577e+01
 6.1590e+00,-1.5449e+01
 1.0787e+01,-1.4996e+00
-3.9450e+00,-1.4289e+01
-1.3774e+01,-2.9993e+00
-6.1020e+00,-6.3564e+00
-1.2136e+01, 5.3020e+00
-6.7566e-01,-1.5900e+01
 1.5115e+00,-6.9177e+00
 5.0429e+00,-1.3388e+01
 2.8868e+00, 8.6438e+00
-8.4897e+00, 9.0190e+00
-2.0707e+00,-1.1720e+01
 1.8909e+00, 9.4374e-01
 6.4799e+00,-1.1691e+01
-8.5897e+00, 7.4196e+00
 1.2880e+01, 2.1730e+00
-1.6727e+01,-4.8271e+00
 5.7925e-01, 5.4159e+00
-8.1276e-01,-1.0000e+01
 8.0014e+00, 9.1743e+00
-2.0729e+00,-1.3969e+01
 9.8882e+00, 1.0641e+01
 8.0156e-01,-3.0982e+00
 8.6276e+00,-3.1545e-01
 6.7258e+00,-9.0122e+00
-3.6216e+00,-3.7596e+00
-1.3539e+01,-7.1394e+00
-1.1851e+01, 3.3057e-01
 2.4040e+00, 1.4737e+01
-1.0381e+01, 8.6277e-01
 1.2359e+01,-1.1565e+00
-1.2188e+01, 8.6059e+00
-5.9597e-01,-6.4077e+00
-1.1902e+00, 1.5994e+01
 1.2684e+01,-1.1520e+01
 9.5073e+00, 1.4315e+01
-7.6715e+00, 4.6586e+00
 2.8335e+00,-1.2919e+01
 4.6023e+00, 4.7186e-01
-3.2139e+00,-1.0748e+01
-1.0414e+01, 8.5446e+00
 3.7175e+00, 4.2267e+00
-1.1634e+01, 1.1260e+01
-9.8478e-01, 3.7687e+00
 9.8690e+00, 3.0038e+00
 1.4804e+01,-5.8868e-01
 1.1076e+01,-3.6643e+00
 1.0189e+01,-1.2919e+01
-9.2516e+00, 1.2602e+01
-1.5579e+01,-1.4694e+00
 1.3207e+00, 7.8313e+00
-1.3925e+01, 4.4849e+00
 6.7313e+00, 1.3147e+01
 4.6051e+00, 1.3306e+01
-1.3833e+01, 8.3046e+00
 9.9378e+00, 4.8652e+00
 1.4317e+01,-6.0070e+00
 5.6894e+00, 1.5160e+00
-1.2336e-01,-8.2954e+00
-1.2763e+01, 7.1323e+00
-2.1246e+00,-8.4024e+00
 5.5690e+00, 7.3831e+00
-6.3537e+00,-1.5498e+00
-6.9396e+00,-1.3048e+01
-1.6634e+00, 8.9341e+00
 5.0369e+00,-9.3174e+00
-7.9740e+00,-3.6329e+00
-3.0757e+00, 8.7593e-01
-1.3228e+01,-1.0283e+01
-1.0273e+01,-1.0955e+01
 9.2157e+00, 1.2494e+01
-6.6278e+00, 1.1207e+01
 1.1430e+01,-5.2384e+00
-1.7166e+01,-3.3064e+00
 9.1790e+00,-8.4010e+00
-6.0273e+00,-1.1619e+01
-1.0490e+01,-4.7793e+00
 4.0752e+00,-3.7913e+00
 2.7207e+00, 1.6319e+01
 1.5954e+01, 6.5380e-01
-1.6475e+00,-4.6178e+00
 2.3881e+00,-8.3651e+00
 2.9856e-01, 1.2919e+01
 1.2854e+01, 9.7141e+00
-9.4483e+00,-3.1260e+00
-3.5019e+00, 1.3708e+01
-1.7405e+01, 6.0066e-01
 3.5318e+00,-1.1833e+00
-7.0482e+00, 1.5624e+01
 7.9844e-01, 1.4374e+01
 5.7973e+00,-5.3344e+00
-6.1755e+00,-1.6340e+01
 8.5713e+00,-2.4828e+00
 1.2693e+00,-1.6721e+01
 2.3013e+00, 2.8518e+00
 1.3111e+01, 5.8787e-01
-4.3126e+00, 3.1301e+00
-5.9421e+00,-1.4224e+01
-8.4922e+00, 2.2409e+00
 2.7347e+00, 6.6259e+00
-8.3868e+00,-1.2207e+01
 3.1436e+00,-1.5149e+01
 1.3832e+01, 4.9834e+00
-4.6576e+00, 1.5138e+01
 7.7276e-01, 2.8556e+00
-6.9102e+00,-9.1204e+00
 1.5069e+01,-2.6986e+00
-1.6903e+01, 3.4517e+00
 1.3478e+01, 6.5293e+00
 4.6331e+00,-6.4248e+00
-2.0756e+00, 1.0538e+01
-3.2398e+00, 9.4569e+00
 5.5892e+00,-2.8037e+00
-1.1948e+01,-7.0616e+00
 1.0175e+00,-1.3205e+01
-1.1141e+01, 2.5541e+00
 1.1677e+01, 6.6819e+00
-3.9935e+00, 1.1253e+01
-8.7061e-01,-2.2746e+00
 1.2336e+01,-9.7174e+00
 4.9249e-01, 1.7300e+01
-1.5211e+01,-5.0692e+00
-5.3082e+00, 8.9480e-01
-2.2128e+00, 1.4818e+01
 7.8990e+00, 4.1843e+00
 1.0564e+01,-1.0870e+01
-4.3406e+00,-1.2000e+01
 1.6839e+01,-4.0754e+00
 7.5662e+00, 1.0690e+01
-5.8555e+00, 5.7896e+00
-1.5365e+01,-7.1473e+00
-5.4345e+00, 1.2982e+01
 7.7147e+00,-1.4748e+01
 3.5104e+00,-9.9374e+00
 1.4379e+01,-7.7092e+00
 1.4304e+01,-1.0079e+01
-2.9111e+00, 2.4016e+00
 1.9718e+00,-4.3061e+00
-7.4057e+00,-7.6007e+00
 5.3716e+00, 1.5572e+01
-4.9106e+00,-2.2389e+00
-1.1783e+01,-8.6636e+00
-8.6580e+00, 1.4471e+01
 8.8503e-01,-3.6602e-01
-1.3262e+00, 5.4661e+00
-5.7807e+00, 3.5043e+00
-8.6657e+00,-9.1746e+00
 4.1584e-01,-1.1054e+01
-1.4673e+01,-6.9183e-02
-1.3065e+01, 2.3492e+00
 1.1028e+01,-6.7788e+00
-1.1998e+01,-1.1962e+01
-9.5291e+00, 4.3994e+00
-6.0136e+00, 9.7313e+00
 6.0012e+00,-7.4452e+00
-1.5837e+01, 7.3865e+00
-1.4707e+01,-8.5034e+00
 6.4330e+00, 4.8211e+00
-3.1767e+00,-1.5902e+01
 8.0921e+00,-5.4815e+00
-7.3323e+00, 1.0986e+00
 1.1144e+01, 8.6359e+00
 1.7201e+01, 2.0516e+00
-2.5452e+00,-6.6575e+00
 8.1384e+00, 2.6127e+00
 5.6191e+00, 1.0745e+01
 8.6106e+00,-6.9911e+00
-4.8495e+00, 8.7295e+00
-3.1093e+00,-2.3217e+00
-4.6741e+00,-1.6836e+01
-8.9185e+00, 1.1111e+01
 1.6472e+01,-1.0464e+00
 4.5507e+00, 9.3010e+00
-1.4379e+01, 6.8548e+00
-1.0977e+01,-1.3142e+01
-2.0044e+00,-1.7133e+01
-1.1087e+01,-1.0196e+00
 2.3706e+00, 1.2087e+01
 1.6695e+01, 4.6974e+00
-1.0346e+01,-7.1878e+00
 1.5602e+01,-5.1190e+00
 5.6978e+00, 3.2314e+00
 1.4380e+01, 2.9618e+00
 9.6398e+00, 8.3749e-01
 8.7270e+00,-1.0429e+01
-3.3567e+00, 4.4654e+00
-5.0505e+00,-9.4641e+00
-5.2108e+00,-7.5705e+00
 1.0903e+01, 1.3622e+01
 1.1512e+01, 1.0923e+00
-6.7634e+00, 7.3684e+00
 2.8082e+00,-1.6861e+01
-3.9674e+00,-5.4601e+00
 1.5082e+01, 7.2418e+00
 1.3985e+00,-1.4691e+01
-1.2441e+01,-5.0735e+00
-1.0264e+01, 1.0051e+01
 9.3756e+00, 6.3511e+00
 1.2738e+01,-7.0693e+00
 4.8306e+00,-1.1798e+01
-4.1417e+00, 6.2693e+00
 5.7455e+00,-1.0891e+00
-3.5678e-02,-4.6451e+00
 2.5808e+00, 1.0176e+01
-1.3373e+01, 1.0657e+01
-7.3910e+00,-5.3293e+00
 2.1295e-01, 9.0269e+00
 9.3979e+00,-4.5564e+00
-1.4868e+00, 7.5219e-01
-1.0820e+01, 1.3068e+01
 4.9483e+00, 5.9684e+00
-8.4591e+00,-1.8361e+00
 1.1594e+00,-9.3113e+00
-1.0383e+01, 6.4004e+00
-8.8966e+00,-5.5288e+00
-1.8110e+00, 1.2138e+01
-9.8217e+00,-1.4131e+01
-1.5566e+01, 5.8463e+00
-1.5587e+01,-3.4973e+00
 2.6027e+00,-5.7761e+00
 4.1993e+00, 1.6984e+01
 1.1746e+01, 1.1396e+01
-4.6751e-01,-1.7472e+01
-6.1727e+00,-4.0766e+00
 7.5769e+00, 1.5666e+01
 2.1755e+00,-1.0936e+01
-1.5098e+01, 3.4980e+00
 2.2702e+00, 4.8138e+00
-1.6353e+01, 1.8228e+00
-8.1933e+00,-1.4560e+01
 1.3260e+01, 1.1177e+01
 1.2901e+01,-4.6980e+00
 4.7699e+00,-1.6819e+01
-1.7299e+01,-1.3353e+00
 2.7529e+00,-2.5945e+00
-7.2941e+00, 1.3236e+01
 1.2258e+01, 4.5173e+00
-4.1275e+00,-6.4647e-01
-4.3039e-01, 1.1389e+01
-5.2343e+00, 1.6580e+01
