-7.7098e+00,-7.9226e+00
-1.5566e+01, 5.3417e+00
 3.3415e+00,-1.4424e+01
-5.7811e+00,-2.8110e+00
 5.2046e+00, 9.0008e+00
 6.1809e+00, 1.6155e+00
 4.9521e-01,-7.0797e+00
 1.3682e+01, 4.4838e-01
 1.0921e+01, 1.6128e+00
 1.1608e+01, 1.1462e+01
-2.4928e+00,-8.9340e-01
-4.5556e-01, 8.3326e+00
 1.0769e+01, 6.8009e+00
-6.5253e+00,-1.5431e+01
 8.2026e+00,-4.1883e+00
 1.5254e+01, 1.9058e+00
 1.1971e+00,-5.3797e+00
-1.1889e+01,-3.0847e+00
-9.4187e+00, 4.4147e+00
-1.5381e+00, 1.3490e+01
 4.5713e+00, 5.4667e+00
 4.0279e+00, 7.1834e+00
 1.5600e+01,-1.4738e+00
 9.0153e+00, 5.8587e+00
 1.1686e+01,-1.2473e+01
 2.3285e+00, 5.9170e+00
 1.1479e+01, 8.3044e+00
 4.7398e+00, 2.5358e+00
-1.0490e+01,-1.1991e+01
-9.5182e+00, 1.1835e+01
 6.8699e+00,-3.1781e+00
-4.3354e+00, 5.2817e+00
 1.0056e+01,-1.0619e+01
-3.7555e+00,-1.3862e+01
 4.5948e+00, 1.5481e+01
-8.0403e+00, 2.3804e+00
 2.2280e+00,-4.2056e+00
-1.4130e+01,-6.4872e+00
-2.6012e-01, 3.2377e+00
-1.0395e+00,-6.0894e+00
 1.4063e+01, 7.7271e+00
-1.5750e+01,-4.1695e+00
-6.2812e+00,-8.8013e+00
-6.3926e+00, 9.6091e+00
 9.9297e+00, 8.2799e+00
-4.7838e-01, 9.8514e+00
-1.1697e+01,-1.1392e+00
-8.7935e-01,-9.1896e+00
 4.6154e+00, 1.0480e+01
 1.1083e+01,-2.0809e+00
 9.7929e-01, 8.9850e+00
-1.0514e+01, 7.6757e+00
-4.1498e+00, 9.5152e+00
 7.0517e+00, 8.6472e+00
-9.6382e+00,-8.9032e+00
-1.1088e+01, 1.1618e+01
-2.9055e+00,-7.2678e+00
-5.5912e+00, 3.6269e+00
-1.2789e+01,-5.7078e+00
-6.5580e+00,-5.5722e+00
-1.1817e+00,-1.6062e+01
 2.2501e+00,-1.7002e+01
-5.6010e+00, 1.4632e+01
-4.7675e+00,-1.1997e+01
 4.8078e+00,-1.0517e+01
 9.2821e+00, 9.8367e+00
 6.8754e+00,-1.5347e+01
 9.9788e+00,-5.7332e+00
 4.2087e+00, 7.9843e-02
 1.1913e+01,-9.7472e+00
-9.2578e+00, 1.4615e+01
-6.9088e+00, 1.3621e+01
-3.5838e+00, 2.1615e+00
-1.1191e+01, 6.3236e+00
-1.7355e+01, 1.1332e+00
-3.8550e+00,-6.0696e+00
 2.3122e+00, 1.0350e+01
 1.7509e+00,-7.9825e+00
-6.8800e+00, 7.0653e+00
 1.6383e+01,-4.2469e+00
-1.2534e+01, 1.0465e+01
 5.4849e+00,-4.9651e+00
-4.7713e-01,-4.0943e+00
-2.6857e+00, 1.0630e+01
-9.0540e+00, 1.0249e+01
-7.9503e+00, 8.4948e+00
 7.5781e+00, 7.3123e-01
 1.4321e+01,-2.9699e+00
-1.6945e+01, 3.6143e+00
-5.9662e+00, 1.8911e+00
-9.8405e+00,-1.4239e+01
-6.0505e-01, 1.5902e+01
 7.3310e+00, 1.2022e+01
-7.2951e+00,-3.6392e+00
 5.5872e+00,-1.3921e+00
 1.0926e+01,-4.0009e+00
-7.8557e+00,-1.0044e+01
-1.2643e+01, 1.6882e+00
 3.5500e+00,-9.6172e+00
-6.4431e+00, 1.9437e-01
-9.6650e+00,-5.2194e+00
-1.2991e+01,-9.2304e+00
-2.5808e+00,-1.1139e+01
 9.0276e+00, 2.2527e+00
-7.9141e+00,-1.2313e+01
 1.6075e+01, 4.8531e+00
-5.3486e+00,-1.3528e+01
 1.2545e+01,-3.0337e+00
 7.7338e+00,-8.6516e+00
 4.1728e+00,-7.3586e+00
-1.3942e+01, 3.7547e+00
-1.2206e+01,-1.2122e+01
-1.4883e+01, 3.9978e-01
 4.2043e+00,-2.5544e+00
 1.3505e+01, 5.1610e+00
 1.1051e+01,-7.6709e+00
 1.8741e+00,-2.4216e+00
 1.7289e+01,-1.5702e+00
-8.2814e-01, 1.1398e+01
 5.9780e+00,-1.2471e+01
 7.7904e+00,-1.9212e+00
-2.8249e+00, 1.6444e+01
-2.3757e+00, 6.2819e+00
 1.6048e+01, 3.2940e+00
-8.1329e+00,-1.4543e+01
-1.5222e+00, 1.3942e+00
 9.8716e-01, 1.1191e+00
 1.3998e+01,-1.3745e+00
-8.4153e+00,-1.1608e+00
 2.6248e+00, 1.4849e+01
 8.1522e+00,-1.0728e+01
-2.9730e+00, 1.2681e+01
 4.5949e-01,-1.2268e+01
-5.5977e+00,-1.1003e+00
 1.4608e+01,-7.9471e+00
 2.7614e+00, 9.8441e-01
-1.0004e+01,-2.2524e+00
 2.7468e-02, 6.6537e+00
-1.3954e+01, 8.2268e+00
 1.0942e+01, 3.9269e+00
-1.5638e+01,-7.7442e+00
-2.2256e+00, 8.6428e+00
-1.0444e+00, 1.7341e+01
 1.5595e+01,-5.5662e+00
-1.5410e+01,-2.4853e+00
 2.6732e+00,-1.1495e+01
-6.8735e+00, 1.1764e+01
-2.4160e-01,-5.5029e-01
-8.7400e+00, 1.0499e+00
 6.6453e+00, 3.3660e+00
 1.4840e+01, 9.0951e+00
 8.5993e+00, 1.3431e+01
 1.2114e+00,-9.7943e+00
 5.1386e+00,-1.5894e+01
 8.0854e+00,-1.3105e+01
-1.3869e+01,-3.3234e+00
 3.2164e+00, 1.7200e+01
-9.5925e+00,-1.0607e+01
-5.2596e+00, 1.2243e+01
-2.9722e+00,-8.8591e+00
-5.4910e+00, 8.2301e+00
 3.9918e+00,-5.1388e+00
-7.5757e+00, 4.4105e+00
 9.6993e+00,-1.3796e+01
 1.9712e+00,-1.5301e+01
 7.2328e+00, 6.0872e+00
 3.3033e+00, 8.7639e+00
 2.8824e-01, 1.4504e+01
 7.8747e+00, 1.4807e+01
 7.3142e+00, 1.0185e+01
-6.3089e+00, 1.6294e+01
-6.1656e-01,-2.5194e+00
 6.0969e+00,-9.6157e+00
-4.7694e+00,-9.0173e+00
 1.2485e+01, 6.4240e+00
-1.2967e+01, 5.0304e+00
-4.9878e+00,-4.6853e+00
-2.4169e+00, 1.4986e+01
-3.2588e+00, 3.8806e+00
-5.5474e-01,-1.3559e+01
 2.1566e+00,-1.3363e+01
-3.9296e+00,-5.9740e-02
-3.2967e-01,-1.0712e+01
 6.0313e+00, 7.2438e+00
-1.1591e+01, 5.2092e-01
 1.6135e+01, 3.4545e-01
-1.4096e+00, 4.4328e+00
 1.3346e+01,-1.1149e+01
 6.9384e+00,-7.0608e+00
 1.3094e+01,-7.6116e+00
 6.6607e+00, 1.6000e+01
 2.0368e+00, 2.9922e+00
-1.0389e+01, 1.4845e+00
-1.4837e+01, 2.2116e+00
-1.7445e+01,-1.2140e+00
-1.2093e+01, 3.5515e+00
-1.6010e+01,-6.1201e-01
 5.1966e+00, 1.3708e+01
-1.2378e+01, 7.8184e+00
-1.5752e+01,-6.0305e+00
 1.3819e+01,-5.3665e+00
-1.1199e+01, 9.5750e+00
-3.4759e+00,-4.5756e+00
-2.0875e+00,-1.3799e+01
-5.6168e+00,-7.1651e+00
 5.1382e+00, 1.1994e+01
-1.1392e+01,-8.8229e+00
 1.3480e+01, 1.0704e+01
-1.0604e+01, 3.0805e+00
-4.2742e+00,-1.6052e+01
-9.8938e+00,-3.3277e-01
 1.6292e+00, 1.1868e+01
 1.0933e+01,-4.1318e-01
-3.6840e+00,-2.3640e+00
 1.3765e+01, 2.3613e+00
 9.2731e+00,-2.8017e+00
-1.7054e+01,-3.2210e+00
 4.0018e+00,-1.2423e+01
 1.0322e+01, 1.3849e+01
-6.1980e+00,-1.0360e+01
-1.5666e+01, 6.8609e+00
 8.0594e+00, 4.0961e+00
-4.0708e+00, 7.6743e+00
 8.9345e+00, 1.1606e+01
 1.1766e+01,-6.0767e+00
-3.9829e+00, 1.4536e+01
-1.1198e+01,-7.0664e+00
 1.0128e+01,-1.2324e+01
 1.5798e+01, 6.8830e+00
 5.3117e-02,-1.7263e+01
 8.4123e+00,-1.5006e+01
 1.5695e-01, 1.2787e+01
 1.2376e+01, 2.9755e+00
-1.4138e+01,-1.1513e+00
 1.2577e+01, 9.4770e+00
-1.0530e+01, 1.3688e+01
-1.3985e+01, 6.5311e+00
 9.3706e+00,-8.0018e+00
 2.7964e+00,-6.0502e+00
-1.4613e+01,-9.4406e+00
 1.7318e+01, 2.4380e+00
 5.4531e+00,-1.3971e+01
 3.8286e+00,-1.6984e+01
 9.1337e+00, 5.7362e-02
 8.4066e+00,-6.0569e+00
-4.1768e+00, 1.1098e+01
 1.1498e+00, 4.6784e+00
 7.7779e-01, 1.7338e+01
-2.2326e+00,-3.1141e+00
 3.6847e+00, 1.2954e+01
-1.1077e+01,-4.5786e+00
 1.6222e+00,-5.4509e-01
-9.0404e+00,-7.0371e+00
-2.7581e+00,-1.5307e+01
-8.8563e+00, 6.5934e+00
 8.4032e+00, 7.3640e+00
